,node_number,drone_number,capacity_of_drones,arc_weight,result,type
603,25,25,420,20,-1,Infeasible
604,25,25,420,25,-1,Infeasible
605,25,25,420,30,-1,Not Cover
606,25,25,480,5,-1,Infeasible
607,25,25,480,10,-1,Infeasible
608,25,25,480,15,-1,Infeasible
609,25,25,480,20,-1,Infeasible
610,25,25,480,25,-1,Infeasible
611,25,25,480,30,-1,Infeasible
612,25,25,540,5,-1,Infeasible
613,25,25,540,10,-1,Infeasible
614,25,25,540,15,-1,Infeasible
615,25,25,540,20,-1,Infeasible
616,25,25,540,25,-1,Infeasible
617,25,25,540,30,-1,Infeasible
618,25,25,600,5,-1,Infeasible
619,25,25,600,10,-1,Infeasible
620,25,25,600,15,-1,Infeasible
621,25,25,600,20,-1,Infeasible
622,25,25,600,25,-1,Infeasible
623,25,25,600,30,-1,Infeasible
624,25,30,180,5,-1,Infeasible
625,25,30,180,10,-1,Not Cover
626,25,30,180,15,-1,Not Cover
627,25,30,180,20,-1,Not Cover
628,25,30,180,25,-1,Not Cover
629,25,30,180,30,-1,Not Cover
630,25,30,240,5,-1,Infeasible
631,25,30,240,10,-1,Infeasible
632,25,30,240,15,-1,Not Cover
633,25,30,240,20,-1,Not Cover
634,25,30,240,25,-1,Not Cover
635,25,30,240,30,-1,Not Cover
636,25,30,300,5,-1,Infeasible
637,25,30,300,10,-1,Infeasible
638,25,30,300,15,-1,Infeasible
639,25,30,300,20,-1,Not Cover
640,25,30,300,25,-1,Not Cover
641,25,30,300,30,-1,Not Cover
642,25,30,360,5,-1,Infeasible
643,25,30,360,10,-1,Infeasible
644,25,30,360,15,-1,Infeasible
645,25,30,360,20,-1,Infeasible
646,25,30,360,25,-1,Not Cover
647,25,30,360,30,-1,Not Cover
648,25,30,420,5,-1,Infeasible
649,25,30,420,10,-1,Infeasible
650,25,30,420,15,-1,Infeasible
651,25,30,420,20,-1,Infeasible
652,25,30,420,25,-1,Infeasible
653,25,30,420,30,-1,Not Cover
654,25,30,480,5,-1,Infeasible
655,25,30,480,10,-1,Infeasible
656,25,30,480,15,-1,Infeasible
657,25,30,480,20,-1,Infeasible
658,25,30,480,25,-1,Infeasible
659,25,30,480,30,-1,Infeasible
660,25,30,540,5,-1,Infeasible
661,25,30,540,10,-1,Infeasible
662,25,30,540,15,-1,Infeasible
663,25,30,540,20,-1,Infeasible
664,25,30,540,25,-1,Infeasible
665,25,30,540,30,-1,Infeasible
666,25,30,600,5,-1,Infeasible
667,25,30,600,10,-1,Infeasible
668,25,30,600,15,-1,Infeasible
669,25,30,600,20,-1,Infeasible
670,25,30,600,25,-1,Infeasible
671,25,30,600,30,-1,Infeasible
672,25,35,180,5,-1,Infeasible
